example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split,product_title,product_description,product_bullet_point,product_brand,product_color
5759,(知っていることはあまりないけれど)家族です,191,B08YN6PYNH,jp,I,1,1,train,アーテック ねんどの王様3個セット 23301 / 軽量 / 図工 / 模型 / 造形 / フィギュア / 自宅学習 / 自学 / 自習 / 家庭学習 / 勉強 / ワーク 白,,"学校教材メーカーがつくる！日本製 超軽量ねんど のお得な3個セット！
よく伸びる粘土が乾かないチャック袋付き
ねんど特有のにおいを抑え、さわやかな使い心地
乾燥してもひび割れしない! 一般的なねんどは乾燥時に収縮・変形しますが、ねんどの王様は変形しにくく、時間がたってもひび割れしないので、作った形を維持でき、制作した作品をいつまでも美しく保存できます。燥した粘土にもよくつく!ねんどどうしが吸い付くようによくつくので、作品づくりが楽々!細かな表現も手間取らない!乾燥した粘土にもよくなじみます。
可塑性抜群! のびのよさとコシの強さを兼ね備えているので、一般的な軽量ねんどではできない、細かでリアルな表現ができます。芯材によくつく!樹脂製粘土芯材はもちろん、ペットボトルやアルミ缶など、どんな芯材にもピッタリよくつきます。",アーテック(artec),白
5769,(知っていることはあまりないけれど)家族です,191,B08YNK7GMF,jp,I,1,1,train,"韓国書籍, 教養心理学/Beyond Order: 12 More Rules for Life 질서 너머 – 조던 B. 피터슨 (2021)/韓国より配送","'세상을 탓하기 전에 방부터 정리하라' '어깨를 펴고 똑바로 서라' 등 명징한 조언을 담은 『12가지 인생의 법칙』으로 전 세계 500만 부 판매고를 올린 전 하버드대 심리학 교수 조던 피터슨이 3년 만에 신작 『질서 너머』로 돌아왔다. 왜 '질서 너머' 인가? 당신은 자신이 누구일 수 있는지, 최고의 모습을 상상하고 추구해야 마땅하다(법칙2). 그것이 진짜 인생이니까. 질서는 혼돈의 해독제가 될 수 있지만 완벽하지 않다. 끝없이 변화하는 세상에서 자신이 이미 아는 것 얻은 것에 안주한다면 아무리 어렵게 얻었던들 그 질서는 딱딱하게 굳어버린다. 본래 질서와 혼돈은 어느 것이 더 좋다 말할 수 없고, 만물은 그 사이를 끝없이 오간다. 당신은 한 발을 질서의 영역에 두고, 다른 한 발로 그 밖에 있는 미지의 세계를 디뎌야 한다. 혼돈 속에는 위험이 도사리지만, 더 나아질 기회와 가능성도 거기에 있다. 『질서 너머』는 혼돈을 잠재우는 것에서 한발 나아가 혼돈과 그 안의 가능성을 기꺼이 껴안도록, 냉소와 두려움의 껍질을 깨는 더 강력한 12가지 법칙을 제시함으로써 독자들의 가슴을 다시 한번 뜨겁게 달군다.","韓国より配送。 営業日基準で7日から17日かかります。配送オプションを選択しても期間内の到着はできません。 お届け期間営業日基準で最大17日です!
Jordan B. Peterson ジョーダン·B·ピーターソン (作家), Kim Hanyoung (翻訳家)
**본 도서는 2021년 3월 24일 출고 예정인 예약판매도서 입니다. 단, 출판사의 사정으로 출간이 지연될 수 있으니, 이점 양해 부탁드립니다.**
피터슨이 돌아왔다! 전 세계 젊은이들을 열광시킨 '인생 법칙'의 완결판.
""지금 시대는 조던 피터슨을 필요로 한다"" (더글러스 머리, 『유럽의 죽음』 저자) *** 출간 즉시 미국, 캐나다, 영국, 호주 아마존 종합 베스트셀러.",seoul,
5761,(知っていることはあまりないけれど)家族です,191,B08Z3DH77V,jp,I,1,1,train,YIBO Óculosデゾルレドンドfeminino、グランデ、モーダfeminina、デplástico、AO ARリーヴル、劣化2020 USO (Color : C1 Black),Adulto：ノームDepartamentoを行います<br/>材料ダアルマカオ：Plástico<br/>AtributoダスLentes：Polarizada<br/>AtributoダスLentes：グラデーション<br/>AtributoダスLentes：反射防止<br/>AtributoダスLentes：UV400<br/>ティポデÓculos：Óculosデゾル<br/>Alturaのダレンテ：64ミリメートル<br/>材料ダスlentes：Policarbonato<br/>モデロNUMERO：S3276<br/>ティポデアイテム：モーダEMÓculos<br/>Larguraダレンテ：63ミリメートル<br/>サングラス機能1：UV400保護<br/>サングラス機能2：偏光保護<br/>フレーム材質：プラスチック<br/>レンズ材質：ポリカーボネート<br/>性別：女性<br/>スタイル：ラウンドサングラス<br/>レンズオプション：偏光、UV400、グラデーション、反射防止<br/>色フレーム：ブラック、グリーン、ブラウン、ホワイト、グレー、<br/>レンズカラー：ブラック、グレー、Pruple、ブラウン、<br/>用途：運転、旅行、パーティー、ステージショー、フェスティバル、休暇<br/>適した顔：長い顔、楕円形の顔、丸い顔、顔広場<br/>可能パッケージ：オリジナル＆BrandPacakge,"マルカ：MOLAUNA
Gênero：WOMEN
エスティロ：ROUND
AtributoダスLentes：グラデーション
AtributoダスLentes：反射防止",YIBO,C1 Black
5762,(知っていることはあまりないけれど)家族です,191,B08Z3NTVRW,jp,I,1,1,train,"韓国書籍, トレンド・環境問題/빌 게이츠, 기후재앙을 피하는 법/How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need/韓国より配送","혁신적 엔지니어이자 실용적 환경주의자 빌 게이츠가 10년간 집중적으로 연구한 끝에 마침내 공개하는 기후재앙 극복 해법. 목표는 명확하고 계획은 구체적이다. 매년 발생하는 온실가스 배출량 510억 톤을 2050년 선진국부터 ‘순 제로net zero’로 만들 것. 탄소 문명을 청정에너지 문명으로 바꿀 ‘기술-정책-시장구조’를 만들 것. 성장과 지구가 양립 가능한 계획을 위해 정부와 기업 그리고 각자가 할 수 있는 일을 구체적으로 제시한다. 물리학, 화학, 생물학, 공학, 정치학, 경제학, 재무학 분야의 전문가와 협력해 발견한 유일한 솔루션과 실현 가능한 로드맵.","韓国より配送。 営業日基準で7日から17日かかります。 Bill Gates ビル・ゲイツ (作家), Kim Minju, Lee Yup (翻訳家)
빌 게이츠, 기후재앙을 피하는 법 - 우리가 가진 솔루션과 우리에게 필요한 돌파구 ビル·ゲイツ、気候災害を避ける方法- 私たちが持つソリューションと私たちに必要な突破口
빌 게이츠가 공익 활동에 투신한 지 20년 만에 내놓은 첫 책! 온실가스 배출 제로(0)를 위한 종합적이고 현실적이며 실행 가능한 계획.
지금 할 수 있는 것은 무엇인가? 당장 시작해야 할 것은 무엇인가? 명확한 목표와 실현 가능한 청사진을 제시하는 기후위기 탈출 설계도.
기술 혁신과 정책 혁신으로 실행하는 청정에너지 전환 계획. 성장과 지구가 양립 가능한 혁신적 돌파구. 기후 문제를 대하는 유용한 사고의 틀을 제공하는 단 한 권의 책. 탄소 문명을 청정에너지 문명으로 전환하기 위해 읽어야 할 필독서.",seoul,
5760,(知っていることはあまりないけれど)家族です,191,B094FG1Y75,jp,I,1,1,train,ローズ アーチガーデンアーチ攀登 花廊花朵形状 DIY铁制拱门园艺公园拱廊 蔷薇 组装简单ガーデンアーチ玫瑰拱形 パーゴラ 組立 キット,ガーデンアーチは、軽量のつる植物やつる植物をサポートしたり、小さな吊り下げアクセントを表示したりするのに最適です。それはあなたの庭を様々な花でカラフルなディスプレイに簡単に変えることができます。<br /><br /> 特徴：<br /> -つる植物や他の屋外植物を登るための魅力的なアーチとして使用します。<br /> -耐候性の粉体塗装鉄で作られており、要素に耐えます。<br /> -入り口、通路の上、または好きな場所に配置します。<br /> -特別なイベントや日常の使用のために、自分の裏庭にエレガントな庭の特徴を作成します。<br /><br /> 仕様<br /> 名前：ガーデンアーチ<br /> 素材：鉄<br /> スタイル：ヨーロピアンレトロスタイル<br /> 該当するスペース：地面<br /> 適切なオブジェクト：花/緑の植物<br /> 組み立てるかどうか：はい<br /> サイズ：140x38x240cm / 4.6x1.2x7.9ft<br /> 用途：庭のアーチ、植物スタンド、屋外装飾フラワースタンドなど。<br /> 対象場所：居間、別荘入口、バルコニー、庭、遊び場、菜園など。<br /><br /> ノート：<br /> 1.光と画面の違いにより、商品の色が写真と若干異なる場合があります。<br /> 2.手動測定のため、1〜3cmの差を許容してください。<br /><br /> 100％サービス：<br /> ご不明な点がございましたら、メッセージをお寄せください。24時間以内に返信いたします。,"ガーデンアーバーパーゴラ：美しいガーデンアーバーパーゴラで景観を向上させ、植物の登山や見事なガーデン機能に最適です
耐久性のある構造：頑丈な管状の鉄フレームで構築されたこのガーデンアーチアーバーは、安定していて頑丈です。粉体塗装仕上げで、耐候性の特徴があります。屋内と屋外の両方に適しています。
汎用性と装飾性：クライミングローズ、アジサイ、パッションフラワー、クレマチス、朝顔などをトレーニングします。結婚式のアーチ装飾、庭の装飾、ブドウの花輪、ブドウの花輪、フェアリーライト、生地、花、緑などに汎用性があります。パティオを強化します。または庭の逃走、デッキにドラマを追加し、狭い庭に魅力的な小道を作成します。トンネルに触発さ
あらゆる機会に最適：屋内/屋外での使用に適しています。結婚式、屋外レセプション、キンセアニェーラの装飾、誕生日パーティー、休日、屋外の娯楽などの特別な機会に魅力的な写真の背景を作ります。家や庭の愛好家への素晴らしい贈り物になります。
製品の寸法：長さ×幅×高さ：140x38x240cm /4.6x1.2x7.9ft。組み立てが必要です。ご不明な点がございましたら、お気軽にお問い合わせください。問題を解決いたします。",YYHJ,Black
5763,(知っていることはあまりないけれど)家族です,191,B094FGZY3J,jp,I,1,1,train,ガーデンアーチ攀登 花廊花朵形状 DIY铁制拱门园艺公园拱廊 蔷薇 组装简单ガーデンアーチ玫瑰拱形 パーゴラ 組立 キット,結婚式の丸いアーチの小道具の背景フレーム、それはあなたの活動のための美しい門になります。<br /><br /> 特徴：<br /> -結婚式、記念日、さまざまなパーティーに最適です。<br /> -庭や庭に置いて、毎日使うことができます。<br /> -この庭のアーチは、屋内/屋外の特別なイベントのために、つる植物、花、LEDストリップライト、風船で飾ることができます。<br /> -この頑丈な鉄製のアーチも簡単に分解できるので、車に取り付けて場所を移動できます。<br /><br /> 仕様<br /> 名前：ガーデンアーチ<br /> スタイル：シンプル<br /> カラー：ホワイト、ゴールデン<br /> 形状：丸<br /> 素材：鉄<br /> サイズ：直径1.2m / 47.22インチ、1.5m / 59.06インチ、1.8m / 70.9インチ、2m / 78.7インチ、2.4m /94.5インチ。<br /> 適切なオブジェクト：花/緑の植物<br /> 機会：結婚式、婚約、誕生日パーティー、家族の装飾、パーティーの背景の結婚式の装飾<br /><br /> 包装内容明細書：<br /> 1 *結婚式のアーチの小道具（花なし）<br /><br /> ノート：<br /> 1.光と画面の違いにより、商品の色が写真と若干異なる場合があります。<br /> 2.手動測定のため、1〜3cmの差を許容してください。<br /> 3.商品を受け取った後、自分で組み立てる必要がありますが、組み立ては非常に簡単です。<br /><br /> 100％サービス：<br /> ご購入に問題がございましたら、お気軽にお問い合わせください。ありがとうございました！,"★【完璧なパーティーリースデコレーション】：パーティーのパーティーデコレーションは、みんなに素敵な思い出を作ってもらうために作られています！屋内でも屋外でも使用でき、籐、緑の葉、花、風船、その他の屋外植物も、より自然で新鮮な感じになります。
★【安定・耐久性】：丸型のウェディングアーチは、耐久性に優れ、長期間使用しても安定した構造です。収納も簡単で、リサイクルも可能です。必要に応じて、庭の適切な場所に移動できます。素晴らしい視覚効果を作るのを手伝ってください。
★【取り付けが簡単】：この頑丈な鉄製のアーチは分解も簡単なので、車に取り付けて場所を移動することができます。
★【幅広いアプリケーション】：結婚式の装飾、幸せなバレンタインデーの装飾、レセプションの屋外結婚式の背景、庭の結婚式、女の子の誕生日パーティー、パーティーになる花嫁、ブライダルシャワー、結婚記念日、ロマンチックなパーティー、日付、提案、エンゲージメント。
★【100％サービス満足度】：商品購入後の不満レビューなど、商品に関するご質問やご不明な点がございましたら、メールで直接お問い合わせください。私たちは24時間以内にあなたに答えることを約束し、あなたが満足するまで問題に責任があります。",YYHJ,White
5764,(知っていることはあまりないけれど)家族です,191,B094J136FK,jp,I,1,1,train,"韓国語書籍, 環境学/Apocalypse Never: Why Environmental Alarmism Hurts Us All 지구를 위한다는 착각 - 마이클 셸런버거/韓国より配送","“환경 구루” “기후 구루” “환경 휴머니즘 운동의 대제사장”으로 불리는 세계적인 환경, 에너지, 안전 전문가 마이클 셸런버거가 30년간의 현장 활동과 연구, 고민과 열정, 대안과 해법을 총결산해 선보이는 문제작이다. 이 책은 기후 변화를 둘러싼 논란, 특히 최근 만연하고 있는 종말론적 환경주의에 강력한 의문을 제기함으로써 환경 운동 진영과 과학계뿐 아니라 언론과 일반 대중에게까지 큰 파장과 충격을 불러일으키며 베스트셀러에 올랐다. 이 책에서 우리는 “얼음이 녹아 북극곰이 굶어 죽어 가고 있다” “아마존이 곧 불타 사라질 위기에 처해 있다” “그린피스가 고래를 구했다” 같은 익숙한 통념과 정반대되는 과학적 근거와 사실을 마주하게 된다. 또 “공장이 떠나면 숲이 위험해진다” “자연을 구하려면 인공을 받아들여야 한다”라는 우리의 직관에 반하는 역설을 이해하게 된다. 나아가 “원자력은 지극히 위험하고 비싸다” “태양광과 풍력 등 신재생 에너지가 유일한 길이다”라는 주장에서 무엇이 진실이고 거짓인지 분명히 깨닫게 된다. 그 과정에서 우리는 환경 문제에서 허구와 사실을 또렷이 구분하고, 기후 위기 대응에서 우리가 가진 긍정적 잠재력을 발견할 것이다. 그리하여 자연과 인간 모두에게 번영을 가져다주는 진정한 해결책에 새로운 눈을 뜨게 될 것이다.","韓国より配送。 営業日基準で7日から17日かかります。配送オプションを選択しても期間内の到着はできません。 お届け期間営業日基準で最大17日です!
마이클 셸런버거 Michael Shellenberger (지은이), 노정태 (옮긴이)
지구를 위한다는 착각 - 종말론적 환경주의는 어떻게 지구를 망치는가
당신이 안다고 믿는 환경주의는 과연 옳은가? 타임 선정 “환경 영웅”이 “환경 종말론”에 던지는 충격적 이의 제기!
“거주불능 지구”는 헛소리다/고래를 구한 건 그린피스가 아니다/태양광과 풍력이 유일한 길이라고?/위선적이고 비윤리적인 “환경 식민주의”/“환경 종말론”을 넘어 “환경 휴머니즘”으로",seoul,
5766,(知っていることはあまりないけれど)家族です,191,B09BB38HBC,jp,I,1,1,train,小林さんちのメイドラゴン アクリルスタンド トール エルマ 小林さん カンナカ イ エルマ ルコア 才川 リコ 真ヶ土 翔太 まがつち しょうた さいかわ ジョージー さいかわ りこ たきや まこと ファフニール イルル ケツァルコアトル アクリル グッズ 萌えグッズ コレクション ギフト プレゼント,製品素材：アクリル<br> 商品サイズ：約16cm<br> プロセス：両面印刷<br>,"★★【高品質素材】：塩ビ素材の製造工程は素晴らしく、色も鮮やかです。アニメーションモデルは、高度に復元されたリアルな画像を備えています。コンパクトで軽量、小型、環境にやさしく、人体に無害です。商品サイズ：約16cm。
★★【古典的なアニメのイメージ】：絶妙な職人技にやさしいアニメのおもちゃのフィギュアは非常にリアルに見え、360°のデッドアングルのない完璧な形です。
★★【コレクションバリュー】：鮮やかで面白いアニメキャラクター、デスクトップディスプレイの装飾やおもちゃに最適、すべてのアニメキャラクターモデル愛好家にとって必需品です。
★★【該当する機会】：生き生きとしたおもしろいキャラクター、小さくて絶妙なおもちゃのモデルが家の装飾として使用でき、家の楽しみが増します。家、車、オフィス、机、ホテルなどの装飾に使用されます。リアルな漫画のキャラクターモデルはクリスマス、誕生日、記念日などの魅力的なギフト。
★★【アフターサービス】：100％満足・安心購入。商品到着後、ご不明な点がございましたら、お気軽にお問い合わせください。完璧に解決いたします。全額返金を含みます。",logozoee,A
5767,(知っていることはあまりないけれど)家族です,191,B09BVXP9T3,jp,I,1,1,train,中国ドラマ『 有翡』 10DVD趙麗穎王一博 全51話 中国語字幕発音 （日本語字幕なし）,中国ドラマ『 有翡』 10DVD趙麗穎王一博 全51話 中国語字幕発音　（日本語字幕なし）です。,中国ドラマ『 有翡』 10DVD趙麗穎王一博 全51話 中国語字幕発音　（日本語字幕なし）です。,ノーブランド品,
5775,(知っていることはあまりないけれど)家族です,191,B017RR3PEQ,jp,S,1,1,train,映画「ビリギャル」【TBSオンデマンド】,,,,
5751,(知っていることはあまりないけれど)家族です,191,B08Y88FX22,jp,S,1,1,train,韓国ドラマDVD、キング：永遠の君主（더킹：영원의군주）16話、合計9枚のDVD、日本語字幕,劇は「パラレルワールド」を背景に、神様が鬼を世界に放ち、鬼がパラレルワールドへの扉を開く。 もし他の世界に「私」よりも生きる「私」がいるなら、あなたは彼と一緒にあなたの人生を変えますか？ 悪魔が提起したこれらの問題に直面し、パラレルワールドへの扉を閉ざしたい科学を基盤とする李健熙皇帝と、愛を守りたいと願うリベラルアーツを基盤とする韓国の刑事警官チョン・テイルは推測する彼らは時々興奮し、時には異なるレベルでの世界を越えた相互援助を通して酸っぱいこともあります。ロマンス。,"タイトル:(王：永遠の君主）/王：永遠の君主
主演：イ・ミンホ、キム・グオウン
ジャンル：ドラマ/ファンタジー
言語：韓国語/吹き替え：日本語字幕
パッキング：DVD9セット",YUNRUX,
8778,- ビニール手袋粉なし,295,B005J0XMBK,jp,E,1,1,train,川西工業 ビニール極薄手袋 粉なし 100枚入 #2023 クリア M,,"商品サイズ (幅×奥行×高さ) :20×240×5mm
内容量:100枚",川西工業,クリア
8779,- ビニール手袋粉なし,295,B005J0XMHO,jp,E,1,1,train,川西工業 ビニール極薄手袋 粉なし 100枚入 #2023 クリア L,,"商品サイズ (幅×奥行×高さ) :20×240×5mm
内容量:100枚",川西工業,クリア
8781,- ビニール手袋粉なし,295,B00FJWNFJ2,jp,E,1,1,train,川西工業 ビニール使いきり手袋 粉なし 100枚入 #2026 クリア M,,"商品サイズ (幅×奥行×高さ) :20×240×5mm
内容量:100枚",川西工業,クリア
8782,- ビニール手袋粉なし,295,B018TDZ1G2,jp,E,1,1,train,宇都宮製作 クイン ビニール手袋(パウダーフリー) L 100枚,,"商品サイズ (幅×奥行×高さ) :125x60x240
原産国:ベトナム
内容量:L100枚
内容量:L100枚",宇都宮製作,クリア
8784,- ビニール手袋粉なし,295,B01AT24298,jp,E,1,1,train,ダンロップ ホームプロダクツ ビニール手袋 使い捨て 極薄 パウダーフリー クリア M 油汚れに強い やわらかくフィット 粉なしタイプ 100枚入,,"サイズ:(約)23cm
原産国:中国",ダンロップホームプロダクツ,パウダーフリー
8785,- ビニール手袋粉なし,295,B01FBH1XM0,jp,E,1,1,train,【サラヤ】 プラスチック手袋E Lサイズ 100枚入 粉なしタイプ 53516,素手感覚で使用できる伸縮性のある薄手仕上げで、手にぴったりフィットします。<br>手荒れやラテックスアレルギーに配慮したパウダーフリー・ラテックスフリーのプラスチック手袋です。<br>※すべての方に皮ふ刺激がおきないというわけではありません。<br>左右兼用タイプのため、ムダなくお使いいただけます。<br><br>【サイズ】W220mm×D120mm×H60mm※箱サイズ<br>【内容量】100枚<br>【材質】ポリ塩化ビニール製（PVC）<br>【手袋サイズ】全長：245mm（±5mm）、掌幅：105mm（±5mm）,"素手感覚で使用できる伸縮性のある薄手仕上げで、手にぴったりフィットします。
手荒れやラテックスアレルギーに配慮したパウダーフリー・ラテックスフリーのプラスチック手袋です。※すべての方に皮ふ刺激がおきないというわけではありません。
左右兼用タイプのため、ムダなくお使いいただけます。
【サイズ】W220mm×D120mm×H60mm※箱サイズ　【内容量】100枚　【材質】ポリ塩化ビニール製（PVC）
【手袋サイズ】全長：245mm（±5mm）、掌幅：105mm（±5mm）",サラヤ,
8795,- ビニール手袋粉なし,295,B01JFXPY80,jp,E,1,1,train,使いきり手袋 ビニール 極うす手 掃除用 使い捨て Mサイズ 半透明 100枚,,"【手軽に使える衛生対策】内側粉なしタイプで、着脱しやすい加工を施しています。
【洗剤漂白剤に強い】塩化ビニル樹脂製です。手に程よくフィットする極薄タイプの手袋です。
【用途】家庭用手袋 トイレ掃除 カビ取り 漂白など キッチン掃除 介護
商品サイズ(幅×奥行×高さ): 123mm×70mm×225mm
【内容量】100枚入",ファミリー,
8776,- ビニール手袋粉なし,295,B07GJRB7HC,jp,E,1,1,train,ショーワグローブ 【使い捨て手袋】No.807 ビニール極薄手(パウダーフリー) 100枚入 Lサイズ 1函,,"全長23cmの塩化ビニール製ディスポーザブル手袋
材質(樹脂部):塩化ビニール(非フタル酸エステル系可塑剤)
全長:230mm
手のひらまわり:210mm
粉なし",ショーワグローブ(Showaglove),
8790,- ビニール手袋粉なし,295,B07V4D7NW8,jp,E,1,1,train,オカモト 調理に使えるビニール極薄手袋(粉なし)100枚入 M,,"商品サイズ (幅×奥行×高さ) :130mm×65mm×240mm
原産国:台湾
内容量:100枚入
材質:塩化ビニル樹脂(可塑剤)",オカモトグローブ,
8791,- ビニール手袋粉なし,295,B07V6KM9R9,jp,E,1,1,train,オカモト 調理に使えるビニール極薄手袋(粉なし)100枚入 L,,"製品サイズ: Lタイプ、(1)全長23ｃ、(2)中指の長さ8.5ｃ、(3)手のひらまわり21.2ｃ
原産国:台湾
内容量:100枚入
材質:塩化ビニル樹脂(可塑剤)",オカモトグローブ,
8792,- ビニール手袋粉なし,295,B07V8MSCZ4,jp,E,1,1,train,オカモト 調理に使えるビニール極薄手袋(粉なし)100枚入 S,,"商品サイズ (幅×奥行×高さ) :130mm×65mm×240mm
原産国:台湾
内容量:100枚入
材質:塩化ビニル樹脂(可塑剤)",オカモトグローブ,
8793,- ビニール手袋粉なし,295,B07WXGF1HY,jp,E,1,1,train,オカモト 調理に使えるビニール極薄手袋(粉なし)M 100枚入×2セット,●調理食品加工にも使えます。 ●左・右どちらにも使える両用タイプの手袋です。 ●極薄のソフトな仕上がりのため、手にフィットして素手のような感覚で使えます。 ●本品は、食品衛生法、食品・添加物等の規格基準（昭和34年厚生省告示第370号）、ポリ塩化ビニルを主成分とする合成樹脂製の器具又は容器包装（平成14年厚生労働省告示第267号、平成18年厚生労働省告示第201号）に適合しています。,,オカモト,
8794,- ビニール手袋粉なし,295,B0831PHNV5,jp,E,1,1,train,"JYLRX 使い捨て手袋 ビニール手袋 PVCグローブ 100枚 粉なし 強靭性 左右兼用 スマホ対応可家 庭 掃除 検品1(M, 透明)",<p>JieYouArt 使い捨て手袋 ビニール手袋 PVCグローブ 100枚</p> <p>内容：100枚</p> <p>素材：ポリ塩化ビニル(粉なし)</p> <p>サイズ：S、M、L、XLを選択可能</p> <p>カラー：透明、青、黒を選択可能</p> <p></p> <p>高弾力性：強い靭性を備えるポリ塩化ビニル(PVC)素材で作られ、極薄で柔らかく、パウダーフリーで表面がサラサラした使用感を実現します。弾力性に優れ、伸びに強く、耐久性もあります。</p> <p>左右兼用：左右兼用のタイプにより、着脱便利で、無駄なくてご利用いただけます。</p> <p>スマホ対応：タッチスクリーンに対応でき、付けたままでスマホの操作を実現します。</p> <p>多用途：ガーデニングのメンテナンス、日常のお掃除、洗車、毛染め、トイレ掃除、カビ取り、漂白、介護になどに、さまざまなシナリオで活躍できます。</p> <p>ご注意：室温で使用するとより柔軟になります。60°以上の環境では使用しないでください。使い捨てなので、再びのご利用はご遠慮ください</p>,"【商品仕様】内容：100枚。素材：ポリ塩化ビニル(粉なし)。サイズ：S、M、L、XLを選択可能。カラー：透明、青、黒を選択可能
【高弾力性】強い靭性を備えるポリ塩化ビニル(PVC)素材で作られ、極薄で柔らかく、パウダーフリーで表面がサラサラした使用感を実現します。弾力性に優れ、伸びに強く、耐久性もあります
【着脱しやすい】多サイズ展開されており、お子様から大人まで対応できます。左右兼用のタイプにより、着脱便利で、無駄なくてご利用いただけます。タッチスクリーンに対応でき、付けたままでスマホの操作を実現します
【様々なシーンで活躍】ガーデニングのメンテナンス、日常のお掃除、洗車、毛染め、トイレ掃除、カビ取り、漂白、介護になどに、さまざまなシナリオで活躍できます
【ご注意】室温で使用するとより柔軟になります。60°以上の環境では使用しないでください。使い捨てなので、再びのご利用はご遠慮ください",JYLRX,
8777,- ビニール手袋粉なし,295,B085D9LP69,jp,E,1,1,train,ビニール手袋 使い捨て手袋 使いきり手袋 PVC手袋 極薄手 ホワイト 粉なし 100枚入り Ｍサイズ 使い捨て 左右兼用 調理 キッチン 掃除 ガーデニング 介護 作業,,"☑【ビニール手袋 使い捨て手袋 食品衛生法適合】環境に優しいPVC素材で、耐久性があり、破れにくいです。☺セット内容：使い捨て手袋100枚入りです。便利な左右兼用タイプのためムダなくお使いいただけます。パウダーフリー加工を施し、手にピッタリフィットする超薄手仕上げにより、素手感覚でお使い頂けます。食品衛生法適合で調理にもお使いいただけます。
☑【選べるサイズ（S/M/L/XL)】☺☺サイズ：S、M、L、XLの4サイズ展開となっております。【Sサイズ】全長：23.5±3㎝・手のひらまわり：6-7㎝ 【Mサイズ】全長：23.5±3㎝・手のひらまわり：7-8㎝ 【Lサイズ】全長：23.5±3㎝・手のひらまわり：8-9㎝ 【XLサイズ】全長：23.5±3㎝・手のひらまわり：>9㎝
☑【左右兼用タイプで快適な使用感】極薄ですが結構強く、普通の業務、掃除などで破れたり穴が開いたりはこれまで全くないです。長時間の細かな作業にも快適にご利用いただけます。指先や、手のひらにぴったりフィットする極薄タイプの手袋なので、細かな作業に適しています。
☑【パウダーフリー（粉なし）タイプで安全性が高い】内側粉なしタイプで、着脱しやすい加工を施しています、衣服や人体へ粉が付きません。柔軟性と触感があり、油汚れ、浸透防止、細菌防止に優れています。使い捨てタイプなので、お掃除や食器洗い、おむつ交換の時など、手あれや汚れが気になるシーンに大活躍！ウイルスなどの菌を他へうつしてしまう心配も
☑【ビニール極薄手袋の用途】職人さんや業者の方にも大推薦です！手袋つけたままスマホ操作もOKです！作業性に優れた、やわらかさ重視の使い切り手袋です。こんな作業におすすめです！清掃、介護、衛生管理、ガーデニング（園芸）ペンキ・スプレー塗装、美容関係、食品加工、美容院、製造加工業（金属製品）、工場、ガソリンスタンド、清掃業、研究室などに使",Yimei Good Product,ホワイト
8786,- ビニール手袋粉なし,295,B086642W88,jp,E,1,1,train,Clinivex 使い捨て手袋 100枚入 ビニール製 粉なし 極薄 半透明 左右兼用 (Small),,,Clinivex,
8775,- ビニール手袋粉なし,295,B087BB4XZH,jp,E,1,1,train,ビニール手袋 使い捨て手袋 ホワイト 粉なし Lサイズ 100枚入り ビニール極薄手 PVC手袋 PVCグローブ 予防対策 調理用 作業用 業務用 掃除用 介護用 検品用,,"●【ビニール手袋 使い捨て 100枚＆フィット性抜群】素材：使い捨てポリ塩化ビニール手袋 パウダーフリー(粉なし)。 左右兼用タイプのため、片手でも使えて経済的です。使い捨てタイプなので、お掃除や食器洗い、おむつ交換の時など、手あれや汚れが気になるシーンに大活躍ビニール手袋です！PVCの素材で、軽量で、柔らかく、着心地がよく、操作が柔軟で、防水性
●【使い捨て手袋 100枚 S・M・L・XLサイズ用意している ホワイト 極うす手】取り出しやすいボックスタイプのPVC製使いきり手袋100枚入です。手にピッタリフィットする超薄手仕上げにより、素手感覚でお使い頂けます。油・薬品・洗剤・漂白剤などに強く、劣化しにくいため、業種を問わず幅広く利用されています。商品の厚さ:0.08±0.02mm サイズ：sサイズ：全長235mm±3 手
●【PVC素材の使い捨て手袋＆破れにくい＆耐久性】ポリ塩化ビニール(PVC)素材で作られ、極薄で柔らかく、パウダーフリーで表面がサラサラした使用感を実現します。PVC素材で作られてたビニール手袋は耐摩耗性と滑り止め、強力な抗引き性能も備え、耐久性があり、簡単に損傷しない。
●【ビニールゴム手袋＆着脱しやすい＆左右兼用】便利な左右兼用タイプのためムダなくお使いいただけます。このPVC手袋は手にフィットし、手袋の着脱も便利になっています。多用途に合わせて気軽に使用できる使い捨て手袋です。安心してご利用いただけます。
●【ビニール手袋 使い捨て＆いろいろなシーンに適用】食品加工、清掃、介護作業全般、衛生管理、ガーデニング（園芸）、油作業、機械を扱う作業、石油を扱う作業、ペンキ・スプレー塗装、美容院（髪染め）、製造加工業（金属製品）、工場、ガソリンスタンド、清掃業、土木・建築業、研究室などに適します。繰り返し使用すると液漏れすることがあるので、一度",Yimei Good Product,ホワイト
